SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE (Possibly extinct),PEW (Possibly extinct in the wild),Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,Red List Area of Occurrence,Red List Extent of Occurrence (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22678342,1440,"Guans, Chachalacas, Curassows",Ortalis motmot,Little Chachalaca,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2630000,Unknown,not applicable,Decreasing,suspected
22678348,1450,"Guans, Chachalacas, Curassows",Ortalis superciliaris,Buff-browed Chachalaca,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,438000,100000-499999,suspected,Decreasing,suspected
22678461,1500,"Guans, Chachalacas, Curassows",Nothocrax urumutum,Nocturnal Curassow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2560000,Unknown,not applicable,Decreasing,suspected
22678521,1510,"Guans, Chachalacas, Curassows",Crax rubra,Great Curassow,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3060000,40000-50000,estimated,Decreasing,inferred
22678525,1520,"Guans, Chachalacas, Curassows",Crax alberti,Blue-billed Curassow,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,71100,1000-2499,estimated,Decreasing,suspected
22678530,1530,"Guans, Chachalacas, Curassows",Crax daubentoni,Yellow-knobbed Curassow,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,483000,Unknown,not applicable,Decreasing,inferred
22678534,1540,"Guans, Chachalacas, Curassows",Crax alector,Black Curassow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2600000,Unknown,not applicable,Decreasing,inferred
45092100,1550,"Guans, Chachalacas, Curassows",Crax fasciolata,Bare-faced Curassow,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4410000,Unknown,not applicable,Decreasing,inferred
45092131,1560,"Guans, Chachalacas, Curassows",Crax pinima,Belem Curassow,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,44000,Oct-49,estimated,Decreasing,inferred
22678537,1570,"Guans, Chachalacas, Curassows",Crax globulosa,Wattled Curassow,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,10600,1420000,1000-2499,estimated,Decreasing,inferred
22678544,1580,"Guans, Chachalacas, Curassows",Crax blumenbachii,Red-billed Curassow,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,3440,134000,480,estimated,Decreasing,inferred
22678464,1600,"Guans, Chachalacas, Curassows",Mitu tomentosum,Crestless Curassow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1700000,180000-1480000,inferred,Decreasing,suspected
22678486,1610,"Guans, Chachalacas, Curassows",Mitu mitu,Alagoas Curassow,EW,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,Unknown,Unknown,,,not applicable
22678478,1620,"Guans, Chachalacas, Curassows",Mitu tuberosum,Razor-billed Curassow,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4710000,300000 - 2000000,suspected,Decreasing,inferred
22678472,1630,"Guans, Chachalacas, Curassows",Mitu salvini,Salvin's Curassow,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,538000,33000,estimated,Decreasing,suspected
45090397,1640,"Guans, Chachalacas, Curassows",Pauxi unicornis,Horned Curassow,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,14000,1000-4999,estimated,Decreasing,suspected
45090459,1650,"Guans, Chachalacas, Curassows",Pauxi koepckeae,Sira Curassow,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,620,50-249,estimated,Decreasing,suspected
22678497,1660,"Guans, Chachalacas, Curassows",Pauxi pauxi,Helmeted Curassow,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,14000,143000,3500-12500,inferred,Decreasing,inferred
22679555,1680,Guineafowl,Numida meleagris,Helmeted Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,TRUE,FALSE,Unknown,24500000,Unknown,estimated,Stable,suspected
22679545,1690,Guineafowl,Agelastes meleagrides,White-breasted Guineafowl,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,197000,39000-93000,estimated,Decreasing,inferred
22679551,1700,Guineafowl,Agelastes niger,Black Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2180000,Unknown,suspected,Decreasing,suspected
22679572,1710,Guineafowl,Acryllium vulturinum,Vulturine Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1500000,Unknown,estimated,Stable,suspected
22679560,1720,Guineafowl,Guttera plumifera,Plumed Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2610000,6700-67000,suspected,Decreasing,suspected
45479083,1730,Guineafowl,Guttera verreauxi,Western Crested Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,8560000,Unknown,estimated,Stable,suspected
22725212,1740,Guineafowl,Guttera pucherani,Eastern Crested Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,874000,Unknown,estimated,Stable,suspected
22725223,1750,Guineafowl,Guttera edouardi,Southern Crested Guineafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2790000,Unknown,estimated,Stable,suspected
22679110,1770,New World quails,Ptilopachus petrosus,Stone Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,9450000,Unknown,not applicable,Stable,suspected
22678795,1780,New World quails,Ptilopachus nahani,Nahan's Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,51300,Unknown,estimated,Decreasing,suspected
22679615,1790,New World quails,Philortyx fasciatus,Banded Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,177000,50000-499999,suspected,Stable,suspected
22679591,1800,New World quails,Oreortyx pictus,Mountain Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Altitudinal migrant,TRUE,FALSE,FALSE,Unknown,1130000,260000,estimated,Decreasing,suspected
22728956,1810,New World quails,Colinus virginianus,Northern Bobwhite,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10100000,5800000,estimated,Decreasing,estimated
22679623,1820,New World quails,Colinus nigrogularis,Black-throated Bobwhite,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,450000,50000-499999,suspected,Decreasing,suspected
45093155,1830,New World quails,Colinus leucopogon,Spot-bellied Bobwhite,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,291000,100000-499999,suspected,Stable,suspected
45093141,1840,New World quails,Colinus cristatus,Crested Bobwhite,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3510000,5000000-49999999,suspected,Stable,suspected
22679594,1870,New World quails,Callipepla squamata,Scaled Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1800000,5100000,inferred,Decreasing,suspected
22679597,1880,New World quails,Callipepla douglasii,Elegant Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,241000,500000-4999999,suspected,Decreasing,suspected
22679609,1890,New World quails,Callipepla gambelii,Gambel's Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1340000,5800000,inferred,Stable,inferred
22679603,1900,New World quails,Callipepla californica,California Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2790000,5800000,inferred,Increasing,inferred
22679576,1910,New World quails,Dendrortyx barbatus,Bearded Wood-partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,36000,3600,estimated,Decreasing,inferred
22679581,1920,New World quails,Dendrortyx macroura,Long-tailed Wood-partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,295000,20000-49999,suspected,Decreasing,suspected
22679586,1930,New World quails,Dendrortyx leucophrys,Buffy-crowned Wood-partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,323000,50000-499999,suspected,Decreasing,suspected
22679630,1940,New World quails,Odontophorus gujanensis,Marbled Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,9630000,Unknown,not applicable,Decreasing,inferred
22679635,1950,New World quails,Odontophorus capueira,Spot-winged Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3170000,Unknown,estimated,Decreasing,suspected
22679640,1960,New World quails,Odontophorus melanotis,Black-eared Wood-quail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,451000,50000-499999,suspected,Decreasing,suspected
22679645,1970,New World quails,Odontophorus erythrops,Rufous-fronted Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,433000,Unknown,estimated,Decreasing,suspected
22679650,1980,New World quails,Odontophorus atrifrons,Black-fronted Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,18980,96200,50000-99999,inferred,Decreasing,suspected
22679655,1990,New World quails,Odontophorus hyperythrus,Chestnut Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,138000,150000-500000,estimated,Decreasing,inferred
22679663,2000,New World quails,Odontophorus melanonotus,Dark-backed Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,6500,10100,9200-13800,estimated,Decreasing,suspected
22679668,2010,New World quails,Odontophorus speciosus,Rufous-breasted Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1500000,100000-499999,suspected,Decreasing,suspected
22679673,2020,New World quails,Odontophorus dialeucos,Tacarcuna Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,420,490,1400,inferred,Stable,suspected
22679678,2030,New World quails,Odontophorus strophium,Gorgeted Wood-quail,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,6700,2500-9999,estimated,Decreasing,inferred
22679683,2040,New World quails,Odontophorus columbianus,Venezuelan Wood-quail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,6044,7200,Unknown,not applicable,Decreasing,suspected
22679688,2050,New World quails,Odontophorus leucolaemus,Black-breasted Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,14744,38000,50000-499999,suspected,Decreasing,suspected
22679693,2060,New World quails,Odontophorus balliviani,Stripe-faced Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,191000,Unknown,estimated,Decreasing,suspected
22679698,2070,New World quails,Odontophorus stellatus,Starred Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2640000,Unknown,estimated,Decreasing,suspected
22679703,2080,New World quails,Odontophorus guttatus,Spotted Wood-quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,741000,50000-499999,suspected,Decreasing,inferred
22679720,2090,New World quails,Rhynchortyx cinctus,Tawny-faced Quail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,970000,50000-499999,suspected,Decreasing,suspected
22679708,2100,New World quails,Dactylortyx thoracicus,Singing Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1820000,50000-499999,suspected,Decreasing,suspected
22728212,2110,New World quails,Cyrtonyx montezumae,Montezuma Quail,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1590000,Unknown,not applicable,Decreasing,suspected
22724748,2120,New World quails,Cyrtonyx sallei,Spot-breasted Quail,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,120000,Unknown,not applicable,Decreasing,inferred
22679717,2130,New World quails,Cyrtonyx ocellatus,Ocellated Quail,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,233000,1500-7000,estimated,Decreasing,inferred
22678901,2150,"Pheasants, Partridges, Turkeys, Grouse",Xenoperdix udzungwensis,Udzungwa Forest-partridge,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,190,3400,2000-2700,estimated,Decreasing,suspected
22679106,2170,"Pheasants, Partridges, Turkeys, Grouse",Rollulus rouloul,Crested Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3742300,Unknown,not applicable,Decreasing,suspected
22679017,2180,"Pheasants, Partridges, Turkeys, Grouse",Arborophila torqueola,Hill Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1860000,Unknown,not applicable,Stable,inferred
22679020,2190,"Pheasants, Partridges, Turkeys, Grouse",Arborophila rufogularis,Rufous-throated Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3480000,Unknown,not applicable,Decreasing,suspected
22679023,2200,"Pheasants, Partridges, Turkeys, Grouse",Arborophila atrogularis,White-cheeked Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,350000,Unknown,not applicable,Decreasing,suspected
22679026,2210,"Pheasants, Partridges, Turkeys, Grouse",Arborophila crudigularis,Taiwan Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,25000,20000-49999,estimated,Decreasing,suspected
22679029,2220,"Pheasants, Partridges, Turkeys, Grouse",Arborophila mandellii,Chestnut-breasted Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,227000,80000-140000,inferred,Decreasing,suspected
22679032,2230,"Pheasants, Partridges, Turkeys, Grouse",Arborophila brunneopectus,Bar-backed Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,964000,Unknown,not applicable,Decreasing,suspected
22679035,2240,"Pheasants, Partridges, Turkeys, Grouse",Arborophila rufipectus,Sichuan Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,15550,2500-9999,estimated,Decreasing,inferred
22679050,2250,"Pheasants, Partridges, Turkeys, Grouse",Arborophila gingica,Collared Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,518000,50000-250000,estimated,Decreasing,suspected
22679054,2260,"Pheasants, Partridges, Turkeys, Grouse",Arborophila davidi,Orange-necked Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10100,2500-9999,suspected,Decreasing,inferred
22679057,2270,"Pheasants, Partridges, Turkeys, Grouse",Arborophila cambodiana,Chestnut-headed Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,18200,Unknown,suspected,Decreasing,suspected
22734742,2280,"Pheasants, Partridges, Turkeys, Grouse",Arborophila campbelli,Malay Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,42100,Unknown,not applicable,Decreasing,suspected
22732183,2290,"Pheasants, Partridges, Turkeys, Grouse",Arborophila rolli,Tan-breasted Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,63700,Unknown,not applicable,Decreasing,suspected
22729814,2300,"Pheasants, Partridges, Turkeys, Grouse",Arborophila sumatrana,Sumatran Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,85200,Unknown,not applicable,Decreasing,suspected
22679038,2310,"Pheasants, Partridges, Turkeys, Grouse",Arborophila orientalis,White-faced Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,2100,5000,"4000-20000, 10000-20000",suspected,Decreasing,inferred
22679044,2320,"Pheasants, Partridges, Turkeys, Grouse",Arborophila javanica,Chestnut-bellied Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,53600,Unknown,not applicable,Decreasing,suspected
22679060,2330,"Pheasants, Partridges, Turkeys, Grouse",Arborophila rubrirostris,Red-billed Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,192000,Unknown,not applicable,Decreasing,inferred
22679047,2340,"Pheasants, Partridges, Turkeys, Grouse",Arborophila hyperythra,Bornean Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,382000,Unknown,not applicable,Decreasing,suspected
22679063,2350,"Pheasants, Partridges, Turkeys, Grouse",Arborophila ardens,Hainan Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,11700,2500-9999,estimated,Decreasing,inferred
22731882,2410,"Pheasants, Partridges, Turkeys, Grouse",Tropicoperdix chloropus,Green-legged Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1300000,Unknown,not applicable,Decreasing,suspected
22727383,2420,"Pheasants, Partridges, Turkeys, Grouse",Tropicoperdix tonkinensis,Tonkin Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,33900,Unknown,not applicable,Decreasing,suspected
22727395,2430,"Pheasants, Partridges, Turkeys, Grouse",Tropicoperdix charltonii,Chestnut-necklaced Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,107000,Unknown,not applicable,Decreasing,inferred
22727389,2440,"Pheasants, Partridges, Turkeys, Grouse",Tropicoperdix graydoni,Sabah Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,62900,Unknown,not applicable,Decreasing,inferred
22728238,2450,"Pheasants, Partridges, Turkeys, Grouse",Rhizothera longirostris,Long-billed Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3730000,Unknown,not applicable,Decreasing,suspected
22728242,2460,"Pheasants, Partridges, Turkeys, Grouse",Rhizothera dulitensis,Dulit Partridge,DD,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,Unknown,Unknown,unknown,Unknown,
22678934,2480,"Pheasants, Partridges, Turkeys, Grouse",Melanoperdix niger,Black Partridge,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1560000,Unknown,not applicable,Decreasing,suspected
22679103,2490,"Pheasants, Partridges, Turkeys, Grouse",Haematortyx sanguiniceps,Crimson-headed Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,176000,670-6700,estimated,Decreasing,suspected
22679094,2500,"Pheasants, Partridges, Turkeys, Grouse",Caloperdix oculeus,Ferruginous Partridge,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3339000,Unknown,not applicable,Decreasing,suspected
22679131,2510,"Pheasants, Partridges, Turkeys, Grouse",Galloperdix spadicea,Red Spurfowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1550000,Unknown,not applicable,Stable,suspected
22679134,2520,"Pheasants, Partridges, Turkeys, Grouse",Galloperdix lunulata,Painted Spurfowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,1770000,Unknown,not applicable,Stable,suspected
22679137,2530,"Pheasants, Partridges, Turkeys, Grouse",Galloperdix bicalcarata,Sri Lanka Spurfowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,37700,Unknown,not applicable,Decreasing,suspected
22679430,2540,"Pheasants, Partridges, Turkeys, Grouse",Afropavo congensis,Congo Peafowl,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,788000,2500-9999,suspected,Decreasing,inferred
22679435,2550,"Pheasants, Partridges, Turkeys, Grouse",Pavo cristatus,Indian Peafowl,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4380000,Unknown,not applicable,Stable,suspected
22679440,2560,"Pheasants, Partridges, Turkeys, Grouse",Pavo muticus,Green Peafowl,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,4590000,10000-19999,suspected,Decreasing,suspected
22725006,2570,"Pheasants, Partridges, Turkeys, Grouse",Argusianus argus,Great Argus,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,3430000,Unknown,estimated,Decreasing,suspected
200035703,2600,"Pheasants, Partridges, Turkeys, Grouse",Rheinardia ocellata,Annamite Crested Argus,CR,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,126000,Unknown,,Decreasing,inferred
200032742,2610,"Pheasants, Partridges, Turkeys, Grouse",Rheinardia nigrescens,Malaysian Crested Argus,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,1068,3600,"900-3000,1100-2000",inferred,Stable,inferred
22679398,2630,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron napoleonis,Palawan Peacock-Pheasant,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,24000,Unknown,estimated,Decreasing,suspected
22679385,2640,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron malacense,Malay Peacock-Pheasant,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,102000,Unknown,not applicable,Decreasing,inferred
22679393,2650,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron schleiermacheri,Bornean Peacock-Pheasant,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,410000,5000-25000,suspected,Decreasing,inferred
22679372,2660,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron germaini,Germain's Peacock-Pheasant,VU,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,48700,"5400-27000, 7500-15000",estimated,Decreasing,inferred
22734897,2670,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron katsumatae,Hainan Peacock-Pheasant,EN,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,10100,800-2000,estimated,Decreasing,inferred
22736199,2680,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron bicalcaratum,Grey Peacock-Pheasant,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,2590000,Unknown,,Decreasing,suspected
22679365,2690,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron inopinatum,Mountain Peacock-Pheasant,NT,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,28500,"2500-20000, 2500-9999",inferred,Decreasing,suspected
22679361,2700,"Pheasants, Partridges, Turkeys, Grouse",Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,197000,Unknown,not applicable,Decreasing,suspected
22678927,2720,"Pheasants, Partridges, Turkeys, Grouse",Margaroperdix madagarensis,Madagascar Partridge,LC,FALSE,FALSE,FALSE,FALSE,TRUE,Not a migrant,TRUE,FALSE,FALSE,Unknown,641000,Unknown,estimated,Decreasing,suspected
